Customer ID,Country/Region,City,State/Province,Postal Code,Region
140151,United States,Seattle,Washington,98115,Pacific
169810,United States,Sioux Falls,South Dakota,57103,Interior
162572,United States,Cincinnati,Ohio,45231,Atlantic
103338,United States,Roseville,California,95661,Pacific
105137,United States,Columbus,Ohio,43229,Atlantic
167360,United States,Saint Louis,Missouri,63116,Interior
144078,United States,Los Angeles,California,90004,Pacific
103996,United States,San Diego,California,92105,Pacific
120397,United States,Houston,Texas,77070,Interior
146458,United States,Springfield,Virginia,22153,Gulf
153871,United States,Plainfield,New Jersey,07060,Atlantic
152618,United States,Chicago,Illinois,60653,Interior
117765,United States,Tulsa,Oklahoma,74133,Interior
120803,United States,Milford,Connecticut,06460,Atlantic
105662,United States,Tallahassee,Florida,32303,Gulf
115917,United States,Vallejo,California,94591,Pacific
103107,United States,Seattle,Washington,98103,Pacific
146066,United States,Philadelphia,Pennsylvania,19143,Atlantic
158568,United States,Chicago,Illinois,60610,Interior
105823,United States,Detroit,Michigan,48227,Interior
104822,United States,New York City,New York,10024,Atlantic
161578,United States,Los Angeles,California,90036,Pacific
137456,United States,Fremont,Nebraska,68025,Interior
167605,United States,Saint Charles,Illinois,60174,Interior
104815,United States,Chicago,Illinois,60610,Interior
128678,United States,Seattle,Washington,98105,Pacific
138779,United States,Jacksonville,North Carolina,28540,Gulf
130351,United States,Columbus,Indiana,47201,Interior
154837,United States,Los Angeles,California,90032,Pacific
106719,United States,Billings,Montana,59102,Pacific
125682,United States,Atlanta,Georgia,30318,Gulf
153038,United States,Memphis,Tennessee,38109,Gulf
107615,United States,North Las Vegas,Nevada,89031,Pacific
129854,United States,New York City,New York,10009,Atlantic
119550,United States,Houston,Texas,77070,Interior
152975,United States,New York City,New York,10035,Atlantic
109484,United States,Portland,Oregon,97206,Pacific
141299,United States,Midland,Michigan,48640,Interior
150161,United States,Philadelphia,Pennsylvania,19143,Atlantic
123750,United States,Gastonia,North Carolina,28052,Gulf
155971,United States,Los Angeles,California,90036,Pacific
168620,United States,Charlotte,North Carolina,28205,Gulf
100748,United States,San Francisco,California,94110,Pacific
157672,United States,Denver,Colorado,80219,Pacific
110576,United States,Philadelphia,Pennsylvania,19120,Atlantic
138296,United States,Alexandria,Virginia,22304,Gulf
140746,United States,Fairfield,Connecticut,06824,Atlantic
125318,United States,Chicago,Illinois,60610,Interior
141397,United States,Pasadena,California,91104,Pacific
143308,United States,Louisville,Kentucky,40214,Gulf
114538,United States,Colorado Springs,Colorado,80906,Pacific
115259,United States,Columbus,Ohio,43229,Atlantic
112872,United States,Springfield,Oregon,97477,Pacific
130225,United States,Houston,Texas,77041,Interior
157728,United States,Grand Rapids,Michigan,49505,Interior
144351,United States,Baltimore,Maryland,21215,Atlantic
112774,United States,Jacksonville,Florida,32216,Gulf
108147,United States,Long Beach,New York,11561,Atlantic
122826,United States,Olympia,Washington,98502,Pacific
146696,United States,San Diego,California,92105,Pacific
164637,United States,Mishawaka,Indiana,46544,Interior
136434,United States,Richmond,Indiana,47374,Interior
166688,United States,Las Vegas,Nevada,89115,Pacific
116652,United States,San Francisco,California,94122,Pacific
159457,United States,Houston,Texas,77095,Interior
164315,United States,Athens,Georgia,30605,Gulf
121776,United States,Los Angeles,California,90008,Pacific
127544,United States,Utica,New York,13501,Atlantic
162537,United States,Henderson,Kentucky,42420,Gulf
151407,United States,Dubuque,Iowa,52001,Interior
157770,United States,Temecula,California,92592,Pacific
131576,United States,Detroit,Michigan,48205,Interior
131653,United States,New York City,New York,10011,Atlantic
139437,United States,Los Angeles,California,90004,Pacific
111647,United States,Plano,Texas,75023,Interior
145415,United States,Seattle,Washington,98103,Pacific
149650,United States,Oakland,California,94601,Pacific
127670,United States,Saint Peters,Missouri,63376,Interior
151974,United States,Philadelphia,Pennsylvania,19134,Atlantic
103877,United States,Independence,Missouri,64055,Interior
157546,United States,San Francisco,California,94122,Pacific
161249,United States,Phoenix,Arizona,85023,Pacific
107454,United States,New York City,New York,10024,Atlantic
112375,United States,Daytona Beach,Florida,32114,Gulf
161543,United States,Seattle,Washington,98105,Pacific
146157,United States,Chicago,Illinois,60610,Interior
149762,United States,Morgan Hill,California,95037,Pacific
143770,United States,Middletown,Connecticut,06457,Atlantic
126550,United States,Lafayette,Indiana,47905,Interior
132927,United States,Philadelphia,Pennsylvania,19134,Atlantic
148285,United States,Fayetteville,North Carolina,28314,Gulf
112942,United States,Los Angeles,California,90045,Pacific
120558,United States,New York City,New York,10035,Atlantic
112739,United States,Houston,Texas,77070,Interior
102596,United States,Akron,Ohio,44312,Atlantic
127474,United States,Chicago,Illinois,60610,Interior
155292,United States,Richmond,Kentucky,40475,Gulf
104381,United States,Rochester,New York,14609,Atlantic
149104,United States,Dearborn Heights,Michigan,48127,Interior
158372,United States,San Diego,California,92037,Pacific
149034,United States,Philadelphia,Pennsylvania,19120,Atlantic
163440,United States,Thousand Oaks,California,91360,Pacific
148964,United States,Bellevue,Washington,98006,Pacific
140382,United States,San Francisco,California,94109,Pacific
154235,United States,Bloomington,Indiana,47401,Interior
154508,United States,Carlsbad,New Mexico,88220,Pacific
124401,United States,Portland,Oregon,97206,Pacific
120775,United States,Dallas,Texas,75217,Interior
139248,United States,Los Angeles,California,90032,Pacific
125115,United States,Austin,Texas,78745,Interior
160122,United States,Chicago,Illinois,60623,Interior
165477,United States,Kent,Ohio,44240,Atlantic
163867,United States,Decatur,Illinois,62521,Interior
142454,United States,Oakland,California,94601,Pacific
151589,United States,Eau Claire,Wisconsin,54703,Interior
169215,United States,Auburn,New York,13021,Atlantic
127621,United States,Dallas,Texas,75081,Interior
114188,United States,Dover,New Hampshire,03820,Atlantic
141152,United States,New York City,New York,10024,Atlantic
148425,United States,Orlando,Florida,32839,Gulf
124079,United States,Phoenix,Arizona,85023,Pacific
106187,United States,East Point,Georgia,30344,Gulf
122518,United States,Miami,Florida,33180,Gulf
163167,United States,Marietta,Georgia,30062,Gulf
145009,United States,Chicago,Illinois,60610,Interior
115357,United States,Columbia,South Carolina,29203,Gulf
134271,United States,New York City,New York,10024,Atlantic
111206,United States,San Diego,California,92105,Pacific
110044,United States,Chicago,Illinois,60610,Interior
105585,United States,San Jose,California,95123,Pacific
130953,United States,Oklahoma City,Oklahoma,73120,Interior
126074,United States,Trenton,Michigan,48183,Interior
151078,United States,San Antonio,Texas,78207,Interior
123925,United States,Columbus,Georgia,31907,Gulf
130855,United States,New York City,New York,10035,Atlantic
139381,United States,Chesapeake,Virginia,23320,Gulf
125843,United States,Springfield,Virginia,22153,Gulf
136686,United States,Pasadena,California,91104,Pacific
136497,United States,Columbus,Ohio,43229,Atlantic
117933,United States,New York City,New York,10024,Atlantic
110639,United States,New York City,New York,10009,Atlantic
124891,United States,New York City,New York,10024,Atlantic
106537,United States,Orlando,Florida,32839,Gulf
151428,United States,Rochester,Minnesota,55901,Interior
121538,United States,Denver,Colorado,80219,Pacific
149643,United States,Manhattan,Kansas,66502,Interior
157805,United States,San Diego,California,92037,Pacific
167255,United States,San Francisco,California,94110,Pacific
169663,United States,Los Angeles,California,90045,Pacific
122322,United States,Provo,Utah,84604,Pacific
168354,United States,Providence,Rhode Island,02908,Atlantic
110247,United States,Tallahassee,Florida,32303,Gulf
164574,United States,Charlotte,North Carolina,28205,Gulf
157322,United States,Carol Stream,Illinois,60188,Interior
109386,United States,Hampton,Virginia,23666,Gulf
101378,United States,Huntsville,Alabama,35810,Gulf
160472,United States,South Bend,Indiana,46614,Interior
159786,United States,Rochester,New York,14609,Atlantic
114216,United States,Philadelphia,Pennsylvania,19140,Atlantic
133830,United States,Los Angeles,California,90045,Pacific
126557,United States,Chicago,Illinois,60610,Interior
168753,United States,Montgomery,Alabama,36116,Gulf
144764,United States,Chicago,Illinois,60623,Interior
159226,United States,Los Angeles,California,90008,Pacific
151127,United States,Los Angeles,California,90049,Pacific
169551,United States,Philadelphia,Pennsylvania,19120,Atlantic
135062,United States,Fayetteville,North Carolina,28314,Gulf
139017,United States,Houston,Texas,77095,Interior
141278,United States,Meriden,Connecticut,06450,Atlantic
156328,United States,Raleigh,North Carolina,27604,Gulf
106600,United States,Columbus,Georgia,31907,Gulf
100965,United States,San Jose,California,95123,Pacific
127292,United States,Burlington,Vermont,05401,Atlantic
166989,United States,New York City,New York,10011,Atlantic
158274,United States,Monroe,Louisiana,71203,Gulf
115392,United States,Cambridge,Massachusetts,02138,Atlantic
160171,United States,Los Angeles,California,90008,Pacific
145219,United States,Los Angeles,California,90049,Pacific
168193,United States,New York City,New York,10011,Atlantic
162607,United States,Seattle,Washington,98115,Pacific
155600,United States,Clarksville,Tennessee,37042,Gulf
153752,United States,Arlington,Virginia,22204,Gulf
120929,United States,Memphis,Tennessee,38109,Gulf
152940,United States,San Francisco,California,94110,Pacific
148411,United States,Chicago,Illinois,60623,Interior
150266,United States,Houston,Texas,77070,Interior
155264,United States,San Francisco,California,94110,Pacific
135251,United States,Houston,Texas,77095,Interior
148250,United States,Riverside,California,92503,Pacific
167983,United States,Seattle,Washington,98115,Pacific
143413,United States,Baltimore,Maryland,21215,Atlantic
142769,United States,Seattle,Washington,98103,Pacific
155593,United States,Fairfield,Connecticut,06824,Atlantic
120474,United States,Madison,Wisconsin,53711,Interior
156314,United States,Cleveland,Ohio,44105,Atlantic
148383,United States,Phoenix,Arizona,85023,Pacific
133494,United States,Philadelphia,Pennsylvania,19120,Atlantic
166492,United States,New York City,New York,10035,Atlantic
128356,United States,Thornton,Colorado,80229,Pacific
101980,United States,New York City,New York,10009,Atlantic
145863,United States,Houston,Texas,77041,Interior
103352,United States,New York City,New York,10011,Atlantic
157231,United States,Richmond,Kentucky,40475,Gulf
154326,United States,Kenosha,Wisconsin,53142,Interior
129546,United States,Los Angeles,California,90032,Pacific
150567,United States,Apopka,Florida,32712,Gulf
152835,United States,Lafayette,Indiana,47905,Interior
168774,United States,Woodbury,Minnesota,55125,Interior
134152,United States,Seattle,Washington,98103,Pacific
104108,United States,Houston,Texas,77095,Interior
149482,United States,San Francisco,California,94110,Pacific
162565,United States,Aurora,Illinois,60505,Interior
126403,United States,Lowell,Massachusetts,01852,Atlantic
131842,United States,Nashville,Tennessee,37211,Gulf
150308,United States,Cary,North Carolina,27511,Gulf
101623,United States,New York City,New York,10035,Atlantic
115525,United States,Toledo,Ohio,43615,Atlantic
102155,United States,Overland Park,Kansas,66212,Interior
117968,United States,Meriden,Connecticut,06450,Atlantic
159093,United States,Los Angeles,California,90036,Pacific
115154,United States,Seattle,Washington,98115,Pacific
128951,United States,Suffolk,Virginia,23434,Gulf
164819,United States,Fairfield,Connecticut,06824,Atlantic
128846,United States,Columbia,South Carolina,29203,Gulf
106726,United States,Los Angeles,California,90008,Pacific
158911,United States,Charlotte,North Carolina,28205,Gulf
124114,United States,Waco,Texas,76706,Interior
100048,United States,Mount Vernon,New York,10550,Atlantic
152856,United States,Marion,Ohio,43302,Atlantic
113670,United States,Los Angeles,California,90045,Pacific
128300,United States,Summerville,South Carolina,29483,Gulf
107475,United States,Philadelphia,Pennsylvania,19120,Atlantic
142776,United States,Burlington,Iowa,52601,Interior
157959,United States,Los Angeles,California,90008,Pacific
132815,United States,Los Angeles,California,90008,Pacific
124800,United States,Mesa,Arizona,85204,Pacific
141733,United States,Detroit,Michigan,48234,Interior
166093,United States,Brentwood,California,94513,Pacific
101014,United States,Los Angeles,California,90049,Pacific
128041,United States,Seattle,Washington,98103,Pacific
156993,United States,Detroit,Michigan,48234,Interior
111150,United States,Columbia,Missouri,65203,Interior
165218,United States,Dallas,Texas,75220,Interior
112585,United States,San Francisco,California,94122,Pacific
144911,United States,Overland Park,Kansas,66212,Interior
131114,United States,Chicago,Illinois,60610,Interior
142958,United States,Torrance,California,90503,Pacific
155460,United States,Seattle,Washington,98105,Pacific
123981,United States,New York City,New York,10035,Atlantic
145499,United States,Wilmington,North Carolina,28403,Gulf
167752,United States,Philadelphia,Pennsylvania,19134,Atlantic
169285,United States,Lafayette,Indiana,47905,Interior
110905,United States,Springfield,Missouri,65807,Interior
112431,United States,Los Angeles,California,90049,Pacific
133354,United States,Moreno Valley,California,92553,Pacific
154627,United States,Chicago,Illinois,60610,Interior
122266,United States,Daytona Beach,Florida,32114,Gulf
115938,United States,Richmond,Virginia,23223,Gulf
167507,United States,Redmond,Oregon,97756,Pacific
124436,United States,Fresno,California,93727,Pacific
127264,United States,Chicago,Illinois,60653,Interior
122154,United States,Jacksonville,Florida,32216,Gulf
147998,United States,San Jose,California,95123,Pacific
160661,United States,Everett,Massachusetts,02149,Atlantic
161305,United States,Chicago,Illinois,60623,Interior
145807,United States,Los Angeles,California,90032,Pacific
108441,United States,New York City,New York,10035,Atlantic
120411,United States,Chicago,Illinois,60653,Interior
146675,United States,Evanston,Illinois,60201,Interior
149846,United States,Los Angeles,California,90045,Pacific
159779,United States,Concord,New Hampshire,03301,Atlantic
119424,United States,Kent,Washington,98031,Pacific
116127,United States,New York City,New York,10024,Atlantic
158771,United States,Henderson,Kentucky,42420,Gulf
122882,United States,Philadelphia,Pennsylvania,19134,Atlantic
106992,United States,Houston,Texas,77036,Interior
153794,United States,San Diego,California,92024,Pacific
158575,United States,Kent,Ohio,44240,Atlantic
147361,United States,Florence,South Carolina,29501,Gulf
165344,United States,Springfield,Ohio,45503,Atlantic
130421,United States,Houston,Texas,77095,Interior
157847,United States,Houston,Texas,77095,Interior
166863,United States,Plano,Texas,75023,Interior
121006,United States,Midland,Michigan,48640,Interior
147690,United States,Philadelphia,Pennsylvania,19140,Atlantic
131275,United States,Burbank,California,91505,Pacific
133627,United States,Norwich,Connecticut,06360,Atlantic
129238,United States,Los Angeles,California,90045,Pacific
155005,United States,Jackson,Michigan,49201,Interior
123533,United States,Hialeah,Florida,33012,Gulf
143028,United States,Lubbock,Texas,79424,Interior
123022,United States,La Mesa,California,91941,Pacific
130603,United States,Arlington,Texas,76017,Interior
154123,United States,Henderson,Kentucky,42420,Gulf
110674,United States,Concord,California,94521,Pacific
117016,United States,Margate,Florida,33063,Gulf
152268,United States,Fayetteville,Arkansas,72701,Gulf
116904,United States,Minneapolis,Minnesota,55407,Interior
157385,United States,Los Angeles,California,90004,Pacific
123568,United States,West Jordan,Utah,84084,Pacific
130638,United States,Los Angeles,California,90045,Pacific
126158,United States,Costa Mesa,California,92627,Pacific
152961,United States,Quincy,Massachusetts,02169,Atlantic
108350,United States,Lowell,Massachusetts,01852,Atlantic
156685,United States,Arlington,Texas,76017,Interior
126452,United States,Los Angeles,California,90004,Pacific
141747,United States,Seattle,Washington,98105,Pacific
169803,United States,Seattle,Washington,98115,Pacific
127635,United States,Corpus Christi,Texas,78415,Interior
128622,United States,San Francisco,California,94110,Pacific
152681,United States,Lawrence,Massachusetts,01841,Atlantic
137106,United States,Jacksonville,Florida,32216,Gulf
111514,United States,San Francisco,California,94122,Pacific
155412,Canada,Montreal,Quebec,H1A,Atlantic
121451,Canada,Montreal,Quebec,H1A,Atlantic
144680,United States,Arlington,Texas,76017,Interior
107132,United States,New York City,New York,10009,Atlantic
154121,Canada,Montreal,Quebec,H1A,Atlantic
113257,United States,Beaumont,Texas,77705,Interior
164777,United States,Los Angeles,California,90036,Pacific
101651,United States,San Jose,California,95123,Pacific
146360,United States,Lawrence,Indiana,46226,Interior
106103,United States,Rochester Hills,Michigan,48307,Interior
146920,United States,Chicago,Illinois,60623,Interior
122539,United States,Philadelphia,Pennsylvania,19140,Atlantic
131009,United States,El Paso,Texas,79907,Interior
142419,United States,Seattle,Washington,98115,Pacific
113740,United States,New York City,New York,10035,Atlantic
149790,United States,Houston,Texas,77095,Interior
126354,United States,Pembroke Pines,Florida,33024,Gulf
153843,United States,Fairfield,Connecticut,06824,Atlantic
138975,United States,Atlanta,Georgia,30318,Gulf
142293,United States,Boise,Idaho,83704,Pacific
142090,United States,Burlington,North Carolina,27217,Gulf
111297,United States,New Bedford,Massachusetts,02740,Atlantic
113523,United States,Philadelphia,Pennsylvania,19140,Atlantic
103835,United States,Los Angeles,California,90032,Pacific
166135,United States,Aurora,Colorado,80013,Pacific
136000,United States,New York City,New York,10009,Atlantic
115119,United States,Lancaster,Pennsylvania,17602,Atlantic
131366,United States,Lancaster,Pennsylvania,17602,Atlantic
136644,United States,Mishawaka,Indiana,46544,Interior
162761,United States,Miami,Florida,33178,Gulf
132955,United States,Cranston,Rhode Island,02920,Atlantic
101728,United States,Chicago,Illinois,60653,Interior
141509,United States,Los Angeles,California,90036,Pacific
154781,United States,San Francisco,California,94110,Pacific
164308,United States,Broken Arrow,Oklahoma,74012,Interior
143924,United States,Holland,Michigan,49423,Interior
113726,United States,Seattle,Washington,98105,Pacific
155383,United States,Seattle,Washington,98115,Pacific
128475,United States,Columbus,Georgia,31907,Gulf
151379,United States,Detroit,Michigan,48227,Interior
111017,United States,Saint Louis,Missouri,63116,Interior
158659,United States,Richmond,Indiana,47374,Interior
114713,United States,Hialeah,Florida,33012,Gulf
112277,United States,Fort Lauderdale,Florida,33311,Gulf
152457,United States,Roseville,Michigan,48066,Interior
124163,United States,La Crosse,Wisconsin,54601,Interior
151260,United States,Springfield,Ohio,45503,Atlantic
145443,United States,Richmond,Indiana,47374,Interior
152926,United States,Houston,Texas,77041,Interior
135657,United States,Seattle,Washington,98115,Pacific
159310,United States,Houston,Texas,77070,Interior
128860,United States,Lancaster,Pennsylvania,17602,Atlantic
119627,United States,Peoria,Arizona,85345,Pacific
165057,United States,Redlands,California,92374,Pacific
161991,United States,Houston,Texas,77070,Interior
153661,United States,San Francisco,California,94122,Pacific
103730,United States,Wilmington,Delaware,19805,Atlantic
144463,United States,Los Angeles,California,90036,Pacific
108539,United States,Los Angeles,California,90045,Pacific
163531,United States,New York City,New York,10024,Atlantic
140144,United States,San Francisco,California,94122,Pacific
114013,United States,Philadelphia,Pennsylvania,19134,Atlantic
127208,United States,Decatur,Alabama,35601,Gulf
131744,United States,Philadelphia,Pennsylvania,19134,Atlantic
105963,United States,Los Angeles,California,90008,Pacific
146024,United States,Dallas,Texas,75081,Interior
112529,United States,San Antonio,Texas,78207,Interior
155761,United States,Houston,Texas,77041,Interior
168536,United States,Jackson,Mississippi,39212,Gulf
135167,United States,Los Angeles,California,90036,Pacific
102267,United States,Edinburg,Texas,78539,Interior
103128,United States,Arlington Heights,Illinois,60004,Interior
117646,United States,Louisville,Colorado,80027,Pacific
155502,United States,Alexandria,Virginia,22304,Gulf
118486,United States,Philadelphia,Pennsylvania,19143,Atlantic
101476,United States,New Rochelle,New York,10801,Atlantic
150329,United States,Phoenix,Arizona,85023,Pacific
120782,United States,Midland,Michigan,48640,Interior
142139,United States,Bedford,Texas,76021,Interior
102932,United States,Orange,New Jersey,07050,Atlantic
141698,United States,Houston,Texas,77041,Interior
102337,United States,Chicago,Illinois,60653,Interior
121734,United States,Lewiston,Idaho,83501,Pacific
158225,United States,San Jose,California,95123,Pacific
107993,United States,Springfield,Oregon,97477,Pacific
111164,United States,New York City,New York,10009,Atlantic
158841,United States,Arlington,Virginia,22204,Gulf
142405,United States,Seattle,Washington,98103,Pacific
115455,United States,Wheeling,Illinois,60090,Interior
105851,United States,Denver,Colorado,80219,Pacific
155047,United States,Dallas,Texas,75220,Interior
123624,United States,Oxnard,California,93030,Pacific
144827,United States,Costa Mesa,California,92627,Pacific
113383,United States,Clifton,New Jersey,07011,Atlantic
148495,United States,Pomona,California,91767,Pacific
164357,United States,Wilmington,North Carolina,28403,Gulf
142937,United States,Dallas,Texas,75220,Interior
130442,United States,Goldsboro,North Carolina,27534,Gulf
156909,United States,Philadelphia,Pennsylvania,19140,Atlantic
104136,United States,Everett,Massachusetts,02149,Atlantic
142314,United States,Richmond,Indiana,47374,Interior
153108,United States,New Castle,Indiana,47362,Interior
120341,United States,Philadelphia,Pennsylvania,19143,Atlantic
132899,United States,New York City,New York,10009,Atlantic
128811,United States,Seattle,Washington,98103,Pacific
127250,United States,Marysville,Washington,98270,Pacific
158505,United States,Murray,Utah,84107,Pacific
163097,United States,Mesa,Arizona,85204,Pacific
123967,United States,Bellingham,Washington,98226,Pacific
169852,United States,San Diego,California,92024,Pacific
121097,United States,Baytown,Texas,77520,Interior
143077,United States,Houston,Texas,77041,Interior
161214,United States,Wilmington,Delaware,19805,Atlantic
138009,United States,Dearborn,Michigan,48126,Interior
146913,United States,San Francisco,California,94109,Pacific
139311,United States,Bedford,Texas,76021,Interior
152205,United States,Philadelphia,Pennsylvania,19134,Atlantic
122644,United States,Columbus,Ohio,43229,Atlantic
164882,United States,Redlands,California,92374,Pacific
162544,United States,Seattle,Washington,98105,Pacific
155376,United States,Independence,Missouri,64055,Interior
116190,United States,Atlanta,Georgia,30318,Gulf
159800,United States,San Francisco,California,94109,Pacific
130218,United States,Florence,South Carolina,29501,Gulf
153535,United States,Wilson,North Carolina,27893,Gulf
165799,United States,New York City,New York,10024,Atlantic
140375,United States,Rockville,Maryland,20852,Atlantic
130484,United States,Gresham,Oregon,97030,Pacific
102890,United States,New York City,New York,10011,Atlantic
146997,United States,Lafayette,Indiana,47905,Interior
121573,United States,New York City,New York,10009,Atlantic
169446,United States,Chicago,Illinois,60623,Interior
127040,United States,New York City,New York,10009,Atlantic
125381,United States,San Francisco,California,94109,Pacific
139493,United States,Asheville,North Carolina,28806,Gulf
105151,United States,New York City,New York,10009,Atlantic
144337,United States,Amarillo,Texas,79109,Interior
112536,United States,Mcallen,Texas,78501,Interior
112991,United States,Caldwell,Idaho,83605,Pacific
149083,United States,Seattle,Washington,98103,Pacific
125920,United States,Chicago,Illinois,60610,Interior
115441,United States,Milwaukee,Wisconsin,53209,Interior
109743,United States,Smyrna,Tennessee,37167,Gulf
146794,United States,Hesperia,California,92345,Pacific
125164,United States,New York City,New York,10011,Atlantic
151512,United States,Denver,Colorado,80219,Pacific
125101,United States,San Francisco,California,94109,Pacific
106180,United States,San Francisco,California,94122,Pacific
108245,United States,Pearland,Texas,77581,Interior
127922,United States,Dallas,Texas,75081,Interior
101805,United States,Seattle,Washington,98105,Pacific
115889,United States,San Francisco,California,94122,Pacific
165764,United States,Jacksonville,North Carolina,28540,Gulf
112053,United States,Rochester,New York,14609,Atlantic
113600,United States,Cuyahoga Falls,Ohio,44221,Atlantic
110884,United States,New York City,New York,10035,Atlantic
126774,United States,Arlington,Virginia,22204,Gulf
168900,United States,Springfield,Ohio,45503,Atlantic
168172,United States,New York City,New York,10011,Atlantic
122280,United States,New York City,New York,10024,Atlantic
157980,United States,Toledo,Ohio,43615,Atlantic
124247,United States,Sacramento,California,95823,Pacific
166975,United States,Jackson,Tennessee,38301,Gulf
102260,United States,Franklin,Tennessee,37064,Gulf
130400,United States,Dallas,Texas,75217,Interior
140571,United States,Jackson,Mississippi,39212,Gulf
159730,United States,Seattle,Washington,98103,Pacific
147123,United States,Long Beach,California,90805,Pacific
120719,United States,Seattle,Washington,98105,Pacific
161984,United States,New Brunswick,New Jersey,08901,Atlantic
166849,United States,Chicago,Illinois,60610,Interior
110212,United States,Texarkana,Arkansas,71854,Gulf
100433,United States,New York City,New York,10009,Atlantic
105669,United States,Houston,Texas,77036,Interior
129490,United States,Miramar,Florida,33023,Gulf
146038,United States,Los Angeles,California,90049,Pacific
161627,United States,Pasadena,California,91104,Pacific
108644,United States,Quincy,Illinois,62301,Interior
100615,United States,Chicago,Illinois,60653,Interior
122987,United States,Columbia,Tennessee,38401,Gulf
113355,United States,Grand Prairie,Texas,75051,Interior
143385,United States,Santa Fe,New Mexico,87505,Pacific
138240,United States,San Francisco,California,94122,Pacific
121356,United States,Newark,Delaware,19711,Atlantic
157336,United States,Fairfield,Connecticut,06824,Atlantic
152366,United States,Houston,Texas,77036,Interior
105018,United States,Fairfield,Connecticut,06824,Atlantic
108553,United States,New York City,New York,10024,Atlantic
119193,United States,Toledo,Ohio,43615,Atlantic
124513,United States,New York City,New York,10011,Atlantic
155817,United States,Durham,North Carolina,27707,Gulf
153549,United States,Jacksonville,Florida,32216,Gulf
107349,United States,Houston,Texas,77095,Interior
100587,United States,New York City,New York,10024,Atlantic
156391,United States,Salem,Oregon,97301,Pacific
145884,United States,Muskogee,Oklahoma,74403,Interior
159625,United States,Scottsdale,Arizona,85254,Pacific
148488,United States,New York City,New York,10009,Atlantic
154256,United States,New York City,New York,10035,Atlantic
111563,United States,Houston,Texas,77041,Interior
145317,United States,Jacksonville,Florida,32216,Gulf
130512,United States,Allentown,Pennsylvania,18103,Atlantic
144890,United States,Los Angeles,California,90049,Pacific
145128,United States,Lafayette,Indiana,47905,Interior
149146,United States,Monroe,North Carolina,28110,Gulf
129280,United States,Newark,Ohio,43055,Atlantic
122931,United States,Philadelphia,Pennsylvania,19134,Atlantic
126907,United States,Chicago,Illinois,60610,Interior
163412,United States,New York City,New York,10035,Atlantic
116981,United States,New York City,New York,10009,Atlantic
107902,United States,Fairfield,Connecticut,06824,Atlantic
100685,United States,Omaha,Nebraska,68104,Interior
154067,United States,Los Angeles,California,90036,Pacific
125724,United States,Broomfield,Colorado,80020,Pacific
144393,United States,Greenville,North Carolina,27834,Gulf
120614,United States,Los Angeles,California,90004,Pacific
150497,United States,Maple Grove,Minnesota,55369,Interior
105235,United States,New York City,New York,10011,Atlantic
122287,United States,Peoria,Arizona,85345,Pacific
125934,United States,Paterson,New Jersey,07501,Atlantic
144652,United States,Los Angeles,California,90008,Pacific
118101,United States,Roseville,Michigan,48066,Interior
154102,United States,San Francisco,California,94109,Pacific
152093,United States,Chicago,Illinois,60653,Interior
154879,United States,Los Angeles,California,90004,Pacific
125234,United States,Los Angeles,California,90049,Pacific
117415,United States,Houston,Texas,77041,Interior
146570,United States,Jackson,Mississippi,39212,Gulf
169957,United States,Covington,Washington,98042,Pacific
119963,United States,Pasadena,Texas,77506,Interior
152702,United States,Rockford,Illinois,61107,Interior
108966,United States,Fort Lauderdale,Florida,33311,Gulf
161718,United States,Hempstead,New York,11550,Atlantic
149076,United States,Los Angeles,California,90036,Pacific
101700,United States,Greeley,Colorado,80634,Pacific
147228,United States,Columbia,Tennessee,38401,Gulf
166926,United States,Seattle,Washington,98105,Pacific
123316,United States,Mount Vernon,New York,10550,Atlantic
102134,United States,Green Bay,Wisconsin,54302,Interior
123666,United States,New York City,New York,10011,Atlantic
103646,United States,Chicago,Illinois,60623,Interior
128909,United States,Philadelphia,Pennsylvania,19143,Atlantic
101840,United States,New York City,New York,10024,Atlantic
123127,United States,Long Beach,New York,11561,Atlantic
104738,United States,Laredo,Texas,78041,Interior
149636,United States,Colorado Springs,Colorado,80906,Pacific
131597,United States,Los Angeles,California,90045,Pacific
131289,United States,San Francisco,California,94110,Pacific
162208,United States,Tampa,Florida,33614,Gulf
148929,United States,New York City,New York,10011,Atlantic
118087,United States,Philadelphia,Pennsylvania,19134,Atlantic
112844,United States,Buffalo,New York,14215,Atlantic
155208,United States,Wilmington,North Carolina,28403,Gulf
110065,United States,New York City,New York,10009,Atlantic
124625,United States,Omaha,Nebraska,68104,Interior
124919,United States,San Jose,California,95123,Pacific
140172,United States,Jackson,Michigan,49201,Interior
133802,United States,Redwood City,California,94061,Pacific
136770,United States,Akron,Ohio,44312,Atlantic
149349,United States,Chicago,Illinois,60623,Interior
149503,United States,Stockton,California,95207,Pacific
119466,United States,Chicago,Illinois,60623,Interior
164259,United States,Philadelphia,Pennsylvania,19143,Atlantic
156923,United States,Dover,New Hampshire,03820,Atlantic
126753,United States,Philadelphia,Pennsylvania,19134,Atlantic
105158,United States,Rochester,Minnesota,55901,Interior
103870,United States,Murfreesboro,Tennessee,37130,Gulf
163881,United States,Los Angeles,California,90036,Pacific
110478,United States,Los Angeles,California,90045,Pacific
160017,United States,Jacksonville,Florida,32216,Gulf
169362,United States,Dallas,Texas,75217,Interior
135090,United States,Los Angeles,California,90036,Pacific
